D3A1-10704,3,1766728074314
D3A1-10705,3,1766728075317
D3A1-10709,3,1766728079331
D2C1-711,2,1766728080335
D3A1-712,3,1766728081338
D3A1-10713,3,1766728083355
D2B1-719,2,1766728088395
D3A1-720,3,1766728089411
D2B1-727,2,1766728096464
D3A1-728,3,1766728097475
D3A1-10727,3,1766728097475
D2C1-735,2,1766728104554
D3A1-736,3,1766728105563
D2C1-10735,2,1766728105563
D3A1-10741,3,1766728111621
D2C1-743,2,1766728112629
D3A1-744,3,1766728113636
D2C1-751,2,1766728120699
D3A1-752,3,1766728121704
D3A1-10754,3,1766728124728
D2B1-759,2,1766728128769
D3A1-760,3,1766728129788
D2B1-767,2,1766728136846
D3A1-768,3,1766728137854
D2B1-775,2,1766728144903
D3A1-776,3,1766728145912
D2C1-10776,2,1766728146919
D3A1-10779,3,1766728149946
D2B1-783,2,1766728152971
D3A1-784,3,1766728153987
D2B1-791,2,1766728161043
D3A1-792,3,1766728162052
D3A1-10791,3,1766728162052
D3A1-10794,3,1766728165078
D3A1-10797,3,1766728168113
D2C1-799,2,1766728169119
D3A1-800,3,1766728170128
D2C1-807,2,1766728177247
D3A1-808,3,1766728178251
D2B1-10807,2,1766728178251
D2C1-815,2,1766728185303
D3A1-816,3,1766728186312
D3A1-10819,3,1766728190345
D2B1-823,2,1766728193377
D3A1-824,3,1766728194385
D2C1-831,2,1766728201445
D3A1-832,3,1766728202452
D2B1-10834,2,1766728205493
D2B1-839,2,1766730062170
D3A1-840,3,1766730063185
D2C1-847,2,1766749779365
D3A1-848,3,1766749780368
